Year,DOY,hour,minute,Global Horizontal [W/m^2]
2018,28,2,25,-1.16886
2018,28,2,26,-1.21992
2018,28,2,27,-1.18021
2018,28,2,28,-1.17454
2018,28,2,29,-1.17454
2018,28,2,30,-1.16319
2018,28,2,31,-1.15752
2018,28,2,32,-1.14617
2018,28,2,33,-1.14618
2018,28,2,34,-1.10078
2018,28,2,35,-1.08943
2018,28,2,36,-1.1178
2018,28,2,37,-1.07241
2018,28,2,38,-1.09511
2018,28,2,39,-1.12348
2018,28,2,40,-1.1632
2018,28,2,41,-1.08377
2018,28,2,42,-1.0781
2018,28,2,43,-1.03838
2018,28,2,44,-1.08377
2018,28,2,45,-1.14051
2018,28,2,46,-1.14619
2018,28,2,47,-1.14619
2018,28,2,48,-1.18023
2018,28,2,49,-1.18023
2018,28,2,50,-1.1632
2018,28,2,51,-1.14051
2018,28,2,52,-1.08944
2018,28,2,53,-1.14051
2018,28,2,54,-1.16888
2018,28,2,55,-1.11214
2018,28,2,56,-1.14051
2018,28,2,57,-1.11782
2018,28,2,58,-1.14619
2018,28,2,59,-1.16322
2018,28,3,0,-1.1462
2018,28,3,1,-1.15755
2018,28,3,2,-1.18592
2018,28,3,3,-1.18024
2018,28,3,4,-1.16889
2018,28,3,5,-1.19726
2018,28,3,6,-1.13484
2018,28,3,7,-1.15753
2018,28,3,8,-1.15753
2018,28,3,9,-1.15186
2018,28,3,10,-1.18591
2018,28,3,11,-1.21428
2018,28,3,12,-1.2313
2018,28,3,13,-1.18024
2018,28,3,14,-1.17457
2018,28,3,15,-1.20294
2018,28,3,16,-1.23699
2018,28,3,17,-1.22564
2018,28,3,18,-1.27104
2018,28,3,19,-1.27104
2018,28,3,20,-1.25969
2018,28,3,21,-1.27105
2018,28,3,22,-1.26537
2018,28,3,23,-1.23133
2018,28,3,24,-1.20863
2018,28,3,25,-1.21999
2018,28,3,26,-1.23133
2018,28,3,27,-1.23134
2018,28,3,28,-1.26538
2018,28,3,29,-1.25971
2018,28,3,30,-1.42994
2018,28,3,31,-1.57181
2018,28,3,32,-1.69097
2018,28,3,33,-1.70232
2018,28,3,34,-1.70232
2018,28,3,35,-1.70232
2018,28,3,36,-1.70232
2018,28,3,37,-1.70232
2018,28,3,38,-1.70233
2018,28,3,39,-1.70233
2018,28,3,40,-1.70233
2018,28,3,41,-1.70233
2018,28,3,42,-1.70233
2018,28,3,43,-1.61154
2018,28,3,44,-1.60586
2018,28,3,45,-1.58884
2018,28,3,46,-1.51507
2018,28,3,47,-1.53777
2018,28,3,48,-1.45266
2018,28,3,49,-1.39024
2018,28,3,50,-1.39591
2018,28,3,51,-1.47536
2018,28,3,52,-1.56047
2018,28,3,53,-1.69666
2018,28,3,54,-1.70233
2018,28,3,55,-1.70233
2018,28,3,56,-1.70233
2018,28,3,57,-1.72503
2018,28,3,58,-1.7988
2018,28,3,59,-1.87824
2018,28,4,0,-1.94633
2018,28,4,1,-1.99173
2018,28,4,2,-2.17331
2018,28,4,3,-2.19601
2018,28,4,4,-2.23006
2018,28,4,5,-2.17331
2018,28,4,6,-2.16764
2018,28,4,7,-2.01443
2018,28,4,8,-1.91796
2018,28,4,9,-1.77043
